57,285658,Grapefruit Sculpin,Ballast Point Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-285658_5908f_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-68_bcee7.jpeg
58,1171,Masala Mama,Minneapolis Town Hall Brewery,https://untappd.akamaized.net/site/beer_logos/beer-MasalaMama_1171.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-MinneapolisTownHallBrewery_869.jpeg
59,355380,Stone RuinTen Triple IPA,Stone Brewing,https://untappd.akamaized.net/site/beer_logos/beer-355380_e8f7a_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-1204_a1e0b.jpeg
60,3757,Nugget Nectar,Tröegs Independent Brewing,https://untappd.akamaized.net/site/beer_logos/beer-3757_1b370_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-2583_46be7.jpeg
61,14597,3 Fonteinen Oude Kriek,Brouwerij 3 Fonteinen,https://untappd.akamaized.net/site/beer_logos/beer-14597_f06a5_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-3562_fd387.jpeg
62,5772,Plead The 5th Imperial Stout,Dark Horse Brewing Co.,https://untappd.akamaized.net/site/beer_logos/beer-5772_8306a_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-DarkHorseBrewingCo_426.jpeg
63,1517,Andechser Doppelbock Dunkel,Klosterbrauerei Andechs,https://untappd.akamaized.net/site/beer_logos/beer-1517_b513e_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-KlosterbrauereiAndechs_5758.jpeg
64,6732,Curieux,Allagash Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-6732_14907_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-24_9c24f.jpeg
65,22363,Wake-n-Bake Coffee Oatmeal Imperial Stout,Terrapin Beer Co. ,https://untappd.akamaized.net/site/beer_logos/beer-22363_8c677_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-1243_f9dda.jpeg
66,6511,Tripel Karmeliet,Brouwerij Bosteels,https://untappd.akamaized.net/site/beer_logos/beer-6511_10d60_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-269_15150.jpeg
67,7808,Furious,Surly Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-7808_69b64_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-2609_afd56.jpeg
68,424316,DirtWolf Double IPA,Victory Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-424316_53377_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-1326_4578e.jpeg
69,1804,Oude Gueuze,Hanssens Artisanaal,https://untappd.akamaized.net/site/beer_logos/beer-1804_791a1_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-630_188d2.jpeg
70,7408,Weihenstephaner Vitus,Bayerische Staatsbrauerei Weihenstephan,https://untappd.akamaized.net/site/beer_logos/beer-7408_a806b_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-88_ae3c3.jpeg
71,5190,Espresso Oak Aged Yeti,Great Divide Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-gdEspressoOakAgedYeti.jpg,https://untappd.akamaized.net/site/brewery_logos/brewery-604_87f5e.jpeg
72,4888,Choklat,Southern Tier Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-4888_de12f_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-4586_47eba.jpeg
73,80263,Double Bastard Ale,Arrogant Consortia,https://untappd.akamaized.net/site/beer_logos/beer-_80263_sm_fcc3fb9a4457d5c4c68e39c35d3ff7.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-234399_a8943.jpeg
74,5724,Jai Alai,Cigar City Brewing,https://untappd.akamaized.net/site/beer_logos/beer-5724_8eaee_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-379_8867c.jpeg
75,5776,Arctic Panzer Wolf,3 Floyds Brewing Company,https://untappd.akamaized.net/site/beer_logos/beer-5776_aef7a_sm.jpeg,https://untappd.akamaized.net/site/brewery_logos/brewery-2470_fbcd9.jpeg
